CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_REGION,CUSTOMER_AGE,CUSTOMER_GENDER,CUSTOMER_SEGMENT
1871,Customer 1871,South,19,Female,Occasional
1872,Customer 1872,East,57,Male,Premium
1873,Customer 1873,West,45,Female,Regular
1874,Customer 1874,Central,32,Male,Occasional
1875,Customer 1875,North,39,Female,Premium
1876,Customer 1876,South,62,Male,Regular
1877,Customer 1877,East,64,Female,Occasional
1878,Customer 1878,West,24,Male,Premium
1879,Customer 1879,Central,21,Female,Regular
1880,Customer 1880,North,50,Male,Occasional
1881,Customer 1881,South,53,Female,Premium
1882,Customer 1882,East,23,Male,Regular
1883,Customer 1883,West,40,Female,Occasional
1884,Customer 1884,Central,48,Male,Premium
1885,Customer 1885,North,28,Female,Regular
1886,Customer 1886,South,52,Male,Occasional
1887,Customer 1887,East,27,Female,Premium
1888,Customer 1888,West,52,Male,Regular
1889,Customer 1889,Central,62,Female,Occasional
1890,Customer 1890,North,50,Male,Premium
1891,Customer 1891,South,54,Female,Regular
1892,Customer 1892,East,39,Male,Occasional
1893,Customer 1893,West,46,Female,Premium
1894,Customer 1894,Central,27,Male,Regular
1895,Customer 1895,North,18,Female,Occasional
1896,Customer 1896,South,34,Male,Premium
1897,Customer 1897,East,57,Female,Regular
1898,Customer 1898,West,34,Male,Occasional
1899,Customer 1899,Central,33,Female,Premium
1900,Customer 1900,North,53,Male,Regular
1901,Customer 1901,South,31,Female,Occasional
1902,Customer 1902,East,55,Male,Premium
1903,Customer 1903,West,42,Female,Regular
1904,Customer 1904,Central,53,Male,Occasional
1905,Customer 1905,North,41,Female,Premium
1906,Customer 1906,South,18,Male,Regular
1907,Customer 1907,East,19,Female,Occasional
1908,Customer 1908,West,58,Male,Premium
1909,Customer 1909,Central,49,Female,Regular
1910,Customer 1910,North,47,Male,Occasional
1911,Customer 1911,South,38,Female,Premium
1912,Customer 1912,East,39,Male,Regular
1913,Customer 1913,West,56,Female,Occasional
1914,Customer 1914,Central,62,Male,Premium
1915,Customer 1915,North,53,Female,Regular
1916,Customer 1916,South,29,Male,Occasional
1917,Customer 1917,East,31,Female,Premium
1918,Customer 1918,West,64,Male,Regular
1919,Customer 1919,Central,38,Female,Occasional
1920,Customer 1920,North,64,Male,Premium
1921,Customer 1921,South,19,Female,Regular
1922,Customer 1922,East,39,Male,Occasional
1923,Customer 1923,West,51,Female,Premium
1924,Customer 1924,Central,48,Male,Regular
1925,Customer 1925,North,39,Female,Occasional
1926,Customer 1926,South,42,Male,Premium
1927,Customer 1927,East,32,Female,Regular
1928,Customer 1928,West,61,Male,Occasional
1929,Customer 1929,Central,25,Female,Premium
1930,Customer 1930,North,48,Male,Regular
1931,Customer 1931,South,44,Female,Occasional
1932,Customer 1932,East,36,Male,Premium
1933,Customer 1933,West,62,Female,Regular
1934,Customer 1934,Central,60,Male,Occasional
1935,Customer 1935,North,49,Female,Premium
1936,Customer 1936,South,45,Male,Regular
1937,Customer 1937,East,61,Female,Occasional
1938,Customer 1938,West,46,Male,Premium
1939,Customer 1939,Central,60,Female,Regular
1940,Customer 1940,North,23,Male,Occasional
1941,Customer 1941,South,51,Female,Premium
1942,Customer 1942,East,48,Male,Regular
1943,Customer 1943,West,57,Female,Occasional
1944,Customer 1944,Central,30,Male,Premium
1945,Customer 1945,North,56,Female,Regular
1946,Customer 1946,South,51,Male,Occasional
1947,Customer 1947,East,35,Female,Premium
1948,Customer 1948,West,40,Male,Regular
1949,Customer 1949,Central,65,Female,Occasional
1950,Customer 1950,North,35,Male,Premium
1951,Customer 1951,South,49,Female,Regular
1952,Customer 1952,East,25,Male,Occasional
1953,Customer 1953,West,65,Female,Premium
1954,Customer 1954,Central,33,Male,Regular
1955,Customer 1955,North,63,Female,Occasional
1956,Customer 1956,South,19,Male,Premium
1957,Customer 1957,East,53,Female,Regular
1958,Customer 1958,West,31,Male,Occasional
1959,Customer 1959,Central,55,Female,Premium
1960,Customer 1960,North,58,Male,Regular
1961,Customer 1961,South,33,Female,Occasional
1962,Customer 1962,East,61,Male,Premium
1963,Customer 1963,West,46,Female,Regular
1964,Customer 1964,Central,41,Male,Occasional
1965,Customer 1965,North,50,Female,Premium
1966,Customer 1966,South,58,Male,Regular
1967,Customer 1967,East,30,Female,Occasional
1968,Customer 1968,West,58,Male,Premium
1969,Customer 1969,Central,41,Female,Regular
1970,Customer 1970,North,36,Male,Occasional
1971,Customer 1971,South,41,Female,Premium
1972,Customer 1972,East,57,Male,Regular
1973,Customer 1973,West,58,Female,Occasional
1974,Customer 1974,Central,37,Male,Premium
1975,Customer 1975,North,46,Female,Regular
1976,Customer 1976,South,52,Male,Occasional
1977,Customer 1977,East,60,Female,Premium
1978,Customer 1978,West,63,Male,Regular
1979,Customer 1979,Central,33,Female,Occasional
1980,Customer 1980,North,24,Male,Premium
1981,Customer 1981,South,27,Female,Regular
1982,Customer 1982,East,37,Male,Occasional
1983,Customer 1983,West,48,Female,Premium
1984,Customer 1984,Central,47,Male,Regular
1985,Customer 1985,North,36,Female,Occasional
1986,Customer 1986,South,50,Male,Premium
1987,Customer 1987,East,51,Female,Regular
1988,Customer 1988,West,35,Male,Occasional
1989,Customer 1989,Central,61,Female,Premium
1990,Customer 1990,North,35,Male,Regular
1991,Customer 1991,South,19,Female,Occasional
1992,Customer 1992,East,65,Male,Premium
1993,Customer 1993,West,23,Female,Regular
1994,Customer 1994,Central,30,Male,Occasional
1995,Customer 1995,North,38,Female,Premium
1996,Customer 1996,South,44,Male,Regular
1997,Customer 1997,East,33,Female,Occasional
1998,Customer 1998,West,56,Male,Premium
1999,Customer 1999,Central,26,Female,Regular
2000,Customer 2000,North,24,Male,Occasional
2001,Customer 2001,South,62,Female,Premium
2002,Customer 2002,East,29,Male,Regular
2003,Customer 2003,West,59,Female,Occasional
2004,Customer 2004,Central,57,Male,Premium
2005,Customer 2005,North,38,Female,Regular
2006,Customer 2006,South,22,Male,Occasional
2007,Customer 2007,East,52,Female,Premium
2008,Customer 2008,West,23,Male,Regular
2009,Customer 2009,Central,34,Female,Occasional
2010,Customer 2010,North,57,Male,Premium
2011,Customer 2011,South,28,Female,Regular
2012,Customer 2012,East,42,Male,Occasional
2013,Customer 2013,West,26,Female,Premium
2014,Customer 2014,Central,43,Male,Regular
2015,Customer 2015,North,59,Female,Occasional
2016,Customer 2016,South,59,Male,Premium
2017,Customer 2017,East,20,Female,Regular
2018,Customer 2018,West,63,Male,Occasional
2019,Customer 2019,Central,30,Female,Premium
2020,Customer 2020,North,29,Male,Regular
2021,Customer 2021,South,57,Female,Occasional
2022,Customer 2022,East,45,Male,Premium
2023,Customer 2023,West,36,Female,Regular
2024,Customer 2024,Central,57,Male,Occasional
2025,Customer 2025,North,41,Female,Premium
2026,Customer 2026,South,19,Male,Regular
2027,Customer 2027,East,33,Female,Occasional
2028,Customer 2028,West,58,Male,Premium
2029,Customer 2029,Central,64,Female,Regular
2030,Customer 2030,North,18,Male,Occasional
2031,Customer 2031,South,48,Female,Premium
2032,Customer 2032,East,29,Male,Regular
2033,Customer 2033,West,51,Female,Occasional
2034,Customer 2034,Central,41,Male,Premium
2035,Customer 2035,North,23,Female,Regular
2036,Customer 2036,South,22,Male,Occasional
2037,Customer 2037,East,24,Female,Premium
2038,Customer 2038,West,36,Male,Regular
2039,Customer 2039,Central,28,Female,Occasional
2040,Customer 2040,North,62,Male,Premium
2041,Customer 2041,South,24,Female,Regular
2042,Customer 2042,East,46,Male,Occasional
2043,Customer 2043,West,28,Female,Premium
2044,Customer 2044,Central,61,Male,Regular
2045,Customer 2045,North,38,Female,Occasional
2046,Customer 2046,South,24,Male,Premium
2047,Customer 2047,East,37,Female,Regular
2048,Customer 2048,West,20,Male,Occasional
2049,Customer 2049,Central,57,Female,Premium
2050,Customer 2050,North,20,Male,Regular
2051,Customer 2051,South,56,Female,Occasional
2052,Customer 2052,East,24,Male,Premium
2053,Customer 2053,West,59,Female,Regular
2054,Customer 2054,Central,39,Male,Occasional
2055,Customer 2055,North,62,Female,Premium
2056,Customer 2056,South,28,Male,Regular
2057,Customer 2057,East,62,Female,Occasional
2058,Customer 2058,West,41,Male,Premium
2059,Customer 2059,Central,37,Female,Regular
2060,Customer 2060,North,55,Male,Occasional
2061,Customer 2061,South,26,Female,Premium
2062,Customer 2062,East,34,Male,Regular
2063,Customer 2063,West,48,Female,Occasional
2064,Customer 2064,Central,55,Male,Premium
2065,Customer 2065,North,57,Female,Regular
2066,Customer 2066,South,56,Male,Occasional
2067,Customer 2067,East,41,Female,Premium
2068,Customer 2068,West,19,Male,Regular
2069,Customer 2069,Central,61,Female,Occasional
2070,Customer 2070,North,28,Male,Premium
2071,Customer 2071,South,62,Female,Regular
2072,Customer 2072,East,37,Male,Occasional
2073,Customer 2073,West,26,Female,Premium
2074,Customer 2074,Central,41,Male,Regular
2075,Customer 2075,North,31,Female,Occasional
2076,Customer 2076,South,63,Male,Premium
2077,Customer 2077,East,65,Female,Regular
2078,Customer 2078,West,21,Male,Occasional
2079,Customer 2079,Central,35,Female,Premium
2080,Customer 2080,North,21,Male,Regular
2081,Customer 2081,South,46,Female,Occasional
2082,Customer 2082,East,56,Male,Premium
2083,Customer 2083,West,65,Female,Regular
2084,Customer 2084,Central,57,Male,Occasional
2085,Customer 2085,North,37,Female,Premium
2086,Customer 2086,South,20,Male,Regular
2087,Customer 2087,East,58,Female,Occasional
2088,Customer 2088,West,40,Male,Premium
2089,Customer 2089,Central,34,Female,Regular
2090,Customer 2090,North,30,Male,Occasional
2091,Customer 2091,South,20,Female,Premium
2092,Customer 2092,East,43,Male,Regular
2093,Customer 2093,West,48,Female,Occasional
2094,Customer 2094,Central,31,Male,Premium
2095,Customer 2095,North,40,Female,Regular
2096,Customer 2096,South,22,Male,Occasional
2097,Customer 2097,East,44,Female,Premium
2098,Customer 2098,West,54,Male,Regular
2099,Customer 2099,Central,24,Female,Occasional
2100,Customer 2100,North,54,Male,Premium
2101,Customer 2101,South,51,Female,Regular
2102,Customer 2102,East,43,Male,Occasional
2103,Customer 2103,West,27,Female,Premium
2104,Customer 2104,Central,38,Male,Regular
2105,Customer 2105,North,21,Female,Occasional
2106,Customer 2106,South,48,Male,Premium
2107,Customer 2107,East,49,Female,Regular
2108,Customer 2108,West,49,Male,Occasional
2109,Customer 2109,Central,47,Female,Premium
2110,Customer 2110,North,24,Male,Regular
2111,Customer 2111,South,39,Female,Occasional
2112,Customer 2112,East,61,Male,Premium
2113,Customer 2113,West,33,Female,Regular
2114,Customer 2114,Central,44,Male,Occasional
2115,Customer 2115,North,50,Female,Premium
2116,Customer 2116,South,61,Male,Regular
2117,Customer 2117,East,22,Female,Occasional
2118,Customer 2118,West,33,Male,Premium
2119,Customer 2119,Central,40,Female,Regular
2120,Customer 2120,North,21,Male,Occasional
2121,Customer 2121,South,25,Female,Premium
2122,Customer 2122,East,56,Male,Regular
2123,Customer 2123,West,63,Female,Occasional
2124,Customer 2124,Central,35,Male,Premium
2125,Customer 2125,North,55,Female,Regular
2126,Customer 2126,South,41,Male,Occasional
2127,Customer 2127,East,34,Female,Premium
2128,Customer 2128,West,29,Male,Regular
2129,Customer 2129,Central,38,Female,Occasional
2130,Customer 2130,North,60,Male,Premium
2131,Customer 2131,South,33,Female,Regular
2132,Customer 2132,East,50,Male,Occasional
2133,Customer 2133,West,52,Female,Premium
2134,Customer 2134,Central,63,Male,Regular
2135,Customer 2135,North,64,Female,Occasional
2136,Customer 2136,South,22,Male,Premium
2137,Customer 2137,East,24,Female,Regular
2138,Customer 2138,West,42,Male,Occasional
2139,Customer 2139,Central,48,Female,Premium
2140,Customer 2140,North,23,Male,Regular
2141,Customer 2141,South,40,Female,Occasional
2142,Customer 2142,East,23,Male,Premium
2143,Customer 2143,West,21,Female,Regular
2144,Customer 2144,Central,53,Male,Occasional
2145,Customer 2145,North,18,Female,Premium
2146,Customer 2146,South,60,Male,Regular
2147,Customer 2147,East,55,Female,Occasional
2148,Customer 2148,West,33,Male,Premium
2149,Customer 2149,Central,32,Female,Regular
2150,Customer 2150,North,35,Male,Occasional
2151,Customer 2151,South,45,Female,Premium
2152,Customer 2152,East,58,Male,Regular
2153,Customer 2153,West,40,Female,Occasional
2154,Customer 2154,Central,18,Male,Premium
2155,Customer 2155,North,58,Female,Regular
2156,Customer 2156,South,29,Male,Occasional
2157,Customer 2157,East,29,Female,Premium
2158,Customer 2158,West,52,Male,Regular
2159,Customer 2159,Central,54,Female,Occasional
2160,Customer 2160,North,33,Male,Premium
2161,Customer 2161,South,46,Female,Regular
2162,Customer 2162,East,28,Male,Occasional
2163,Customer 2163,West,20,Female,Premium
2164,Customer 2164,Central,53,Male,Regular
2165,Customer 2165,North,42,Female,Occasional
2166,Customer 2166,South,50,Male,Premium
2167,Customer 2167,East,60,Female,Regular
2168,Customer 2168,West,48,Male,Occasional
2169,Customer 2169,Central,25,Female,Premium
2170,Customer 2170,North,18,Male,Regular
2171,Customer 2171,South,61,Female,Occasional
2172,Customer 2172,East,52,Male,Premium
2173,Customer 2173,West,56,Female,Regular
2174,Customer 2174,Central,30,Male,Occasional
2175,Customer 2175,North,25,Female,Premium
2176,Customer 2176,South,18,Male,Regular
2177,Customer 2177,East,41,Female,Occasional
2178,Customer 2178,West,34,Male,Premium
2179,Customer 2179,Central,62,Female,Regular
2180,Customer 2180,North,63,Male,Occasional
2181,Customer 2181,South,27,Female,Premium
2182,Customer 2182,East,34,Male,Regular
2183,Customer 2183,West,19,Female,Occasional
2184,Customer 2184,Central,64,Male,Premium
2185,Customer 2185,North,46,Female,Regular
2186,Customer 2186,South,41,Male,Occasional
2187,Customer 2187,East,20,Female,Premium
2188,Customer 2188,West,58,Male,Regular
2189,Customer 2189,Central,25,Female,Occasional
2190,Customer 2190,North,42,Male,Premium
2191,Customer 2191,South,49,Female,Regular
2192,Customer 2192,East,36,Male,Occasional
2193,Customer 2193,West,46,Female,Premium
2194,Customer 2194,Central,42,Male,Regular
2195,Customer 2195,North,52,Female,Occasional
2196,Customer 2196,South,25,Male,Premium
2197,Customer 2197,East,26,Female,Regular
2198,Customer 2198,West,39,Male,Occasional
2199,Customer 2199,Central,24,Female,Premium
2200,Customer 2200,North,37,Male,Regular
2201,Customer 2201,South,31,Female,Occasional
2202,Customer 2202,East,60,Male,Premium
2203,Customer 2203,West,24,Female,Regular
2204,Customer 2204,Central,48,Male,Occasional
2205,Customer 2205,North,60,Female,Premium
2206,Customer 2206,South,57,Male,Regular
2207,Customer 2207,East,19,Female,Occasional
2208,Customer 2208,West,39,Male,Premium
2209,Customer 2209,Central,22,Female,Regular
2210,Customer 2210,North,39,Male,Occasional
2211,Customer 2211,South,64,Female,Premium
2212,Customer 2212,East,51,Male,Regular
2213,Customer 2213,West,19,Female,Occasional
2214,Customer 2214,Central,38,Male,Premium
2215,Customer 2215,North,48,Female,Regular
2216,Customer 2216,South,38,Male,Occasional
2217,Customer 2217,East,41,Female,Premium
2218,Customer 2218,West,42,Male,Regular
2219,Customer 2219,Central,29,Female,Occasional
2220,Customer 2220,North,62,Male,Premium
2221,Customer 2221,South,41,Female,Regular
2222,Customer 2222,East,51,Male,Occasional
2223,Customer 2223,West,37,Female,Premium
2224,Customer 2224,Central,41,Male,Regular
2225,Customer 2225,North,33,Female,Occasional
2226,Customer 2226,South,50,Male,Premium
2227,Customer 2227,East,54,Female,Regular
2228,Customer 2228,West,51,Male,Occasional
2229,Customer 2229,Central,25,Female,Premium
2230,Customer 2230,North,50,Male,Regular
2231,Customer 2231,South,23,Female,Occasional
2232,Customer 2232,East,56,Male,Premium
2233,Customer 2233,West,31,Female,Regular
2234,Customer 2234,Central,28,Male,Occasional
2235,Customer 2235,North,20,Female,Premium
2236,Customer 2236,South,55,Male,Regular
2237,Customer 2237,East,51,Female,Occasional
2238,Customer 2238,West,59,Male,Premium
2239,Customer 2239,Central,40,Female,Regular
2240,Customer 2240,North,35,Male,Occasional
2241,Customer 2241,South,41,Female,Premium
2242,Customer 2242,East,20,Male,Regular
2243,Customer 2243,West,58,Female,Occasional
2244,Customer 2244,Central,47,Male,Premium
2245,Customer 2245,North,31,Female,Regular
2246,Customer 2246,South,27,Male,Occasional
2247,Customer 2247,East,50,Female,Premium
